date,also3.sa,abev3.sa,arzz3.sa,b3sa3.sa,bpan4.sa,bbdc4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig4.sa,ciel3.sa,cogn3.sa,cple6.sa,csan3.sa,cpfe3.sa,dasa3.sa,dxco3.sa,ecor3.sa,elet3.sa,enbr3.sa,enev3.sa,egie3.sa,flry3.sa,gfsa3.sa,grnd3.sa,guar3.sa,hype3.sa,mypk3.sa,rani3.sa,itsa4.sa,itub4.sa,klbn11.sa,ligt3.sa,lren3.sa,mdia3.sa,mglu3.sa,mrfg3.sa,beef3.sa,mrve3.sa,pcar3.sa,radl3.sa,rail3.sa,sanb11.sa,stbp3.sa,slce3.sa,suzb3.sa,vivt3.sa,tims3.sa,trpl4.sa,usim5.sa,viia3.sa,wege3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2020-09-17,26.717855,11.666216,53.747089,16.79689,7.681015,14.983323,27.629917,18.454086,21.360001,13.41179,5.625387,3.981032,5.77,4.641141,17.592005,23.949476,67.197594,12.230404,13.125057,30.349998,15.058269,12.4625,36.456306,26.558832,40.5,6.873298,15.510304,28.708397,11.484164,4.4191,7.067325,21.86632,23.034401,13.982105,42.1012,34.13932,21.73658,10.941285,11.049089,15.417206,9.38385,22.28109,21.756203,23.603725,4.559896,21.621565,46.054726,39.836227,12.712467,16.654135,10.022419,18.08,30.47728,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-09-18,25.832449,11.338216,52.121284,16.633896,7.469368,14.626404,26.933794,17.793264,20.940001,13.080985,5.475996,3.719123,5.53,4.517613,17.229046,23.14345,61.802162,12.251479,12.965362,29.520613,14.676738,12.72,35.826717,26.378895,38.790001,6.559289,14.857531,27.717821,12.442642,4.358683,6.868675,21.321737,22.94375,13.465274,40.00798,33.588985,21.751556,10.868518,11.032299,14.737835,9.268152,22.568399,21.326672,23.096848,4.427083,22.173819,47.022415,39.492363,12.516204,16.764273,9.601899,17.43,30.074602,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-09-21,25.024881,11.285026,51.738739,16.625008,7.257722,14.40788,26.538469,18.054331,20.52,12.61786,5.378117,3.623089,5.56,4.557847,17.068502,22.744423,61.802162,11.822958,12.37648,29.803152,14.822857,12.9025,35.962852,26.297922,37.98,6.541843,14.259919,27.846231,11.791932,4.384576,6.861036,21.137133,22.463301,13.336067,39.259731,32.966461,22.135876,10.934669,10.822399,14.583844,9.175838,22.339725,20.417665,23.063057,4.294271,21.880957,45.594364,39.165295,12.364546,17.01601,9.549333,17.450001,30.758669,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-09-22,25.277853,11.34708,52.742912,16.998402,7.319452,14.495288,26.486904,18.470402,20.379999,12.8636,5.475996,3.710392,5.67,4.56279,16.745094,23.14345,58.859203,12.01263,12.65595,29.5753,14.806623,12.8025,35.928822,26.046009,38.790001,6.707571,14.296696,28.359859,11.985386,4.272372,6.861036,21.321737,22.05537,13.585253,39.742779,32.713837,22.333029,10.775908,10.629291,15.127342,9.253383,22.584038,20.587481,23.223572,4.285417,21.730343,44.504532,39.156902,12.355625,17.149748,9.426682,17.58,31.350557,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-09-23,24.538395,11.027944,51.308384,16.562771,7.063713,14.152941,25.936888,17.328241,19.799999,12.891955,5.362662,3.605628,5.51,4.479496,16.044765,22.696539,58.859203,11.914282,12.626006,28.964651,14.506269,12.9025,35.22266,25.092339,38.16,6.646514,14.01168,27.268393,11.844693,4.142907,6.72351,20.749472,21.991917,13.539107,37.992836,32.127411,21.581856,10.339316,10.352225,14.837473,8.884133,22.310408,20.767284,22.67445,4.170312,21.420746,43.809299,38.494366,11.936337,17.181217,9.20766,16.93,30.322029,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-09-24,24.557854,11.231837,51.54747,17.475519,7.240084,14.422449,26.143139,17.148758,19.82,13.033729,5.553267,3.64055,5.5,4.622788,16.168077,22.848166,57.230766,12.363878,12.715836,29.174274,14.579327,12.575,35.494919,25.056353,38.25,6.725016,13.855382,28.222281,12.363502,4.220586,6.899237,21.257133,22.146025,13.61294,38.173126,32.551456,22.285612,10.365776,10.192702,15.036757,9.210302,22.867434,20.677382,23.181326,3.842708,21.404011,43.217407,38.569843,12.079074,17.590294,9.11129,17.040001,31.287485,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-09-25,24.081097,11.38254,52.159538,17.228172,7.187172,14.40788,26.040012,16.952959,19.59,12.967567,5.429632,3.623089,5.58,4.509142,15.891206,22.600771,56.897228,12.054781,12.775722,29.192503,14.644268,12.6075,35.43536,24.579514,41.040001,6.864574,13.55198,28.103045,11.967799,4.142907,6.891597,21.146376,22.254803,13.326838,37.784081,32.452209,22.617525,10.41208,10.033177,14.946173,9.113068,22.554619,20.817228,22.978575,3.736457,21.144619,45.227955,38.326633,12.114758,17.330687,8.997399,17.719999,31.171051,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-09-28,23.438934,11.063402,50.591114,16.525223,7.160717,14.364176,26.22049,16.169762,18.719999,12.372117,5.294184,3.553246,5.33,4.379261,15.428196,22.161846,56.897228,12.63785,12.186841,27.816277,14.319561,12.2775,34.593079,23.625843,37.709999,6.698848,13.414069,26.910685,12.029354,4.047965,6.853395,21.137133,21.583986,13.179172,36.70237,31.144012,21.828918,9.968871,9.529421,14.221511,8.722895,21.644609,19.868267,23.46011,3.577083,20.893597,44.720619,37.404106,11.71331,17.110416,8.883508,17.290001,30.527617,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-09-29,22.699474,10.94816,51.021469,16.116674,6.993163,14.021825,25.575935,16.349245,18.209999,11.984602,5.257853,3.465943,5.21,4.375026,15.323494,22.002234,56.897228,12.813473,11.767637,27.49728,14.238385,12.0975,34.150669,23.949734,38.07,6.672681,12.365952,26.828135,11.545717,3.92713,6.738791,20.675625,21.756224,13.049964,36.816238,30.629757,21.831415,9.922566,9.420272,14.266804,8.692123,21.458691,19.119085,22.885649,3.55052,21.086046,44.222679,37.371128,11.722231,17.023876,8.629444,16.969999,31.522717,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-09-30,23.078934,11.116592,51.968266,16.525223,7.160717,14.138372,25.455618,16.961117,18.379999,11.975152,5.24228,3.431021,5.18,4.377144,15.898186,21.994255,56.897228,12.595699,11.817543,27.633991,14.132855,12.025,34.329327,23.823772,38.970001,6.690125,12.816461,27.350943,12.046941,3.970284,6.72351,20.767929,21.574921,13.382213,37.622772,30.81922,22.260654,10.087944,9.856863,14.574785,8.583811,22.916666,19.039173,23.620625,3.568228,21.328705,42.794628,37.295033,11.650863,17.141882,8.787138,17.35,31.89163,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-01,24.149204,11.25843,53.010689,16.381031,7.345908,14.203928,25.601721,17.393507,18.51,12.107474,5.330517,3.465943,5.52,4.376437,16.363522,22.169827,56.897228,12.560575,12.07705,27.579308,14.319561,11.75,34.754726,23.940739,40.860001,6.908187,13.266965,27.791199,12.161254,4.341421,6.799914,20.800261,22.046307,13.788292,38.647564,31.640221,22.934465,10.054868,9.697339,15.154515,8.645352,23.572269,19.508661,23.569937,3.683332,22.048306,43.68716,37.202023,11.659783,17.299219,8.822183,17.870001,32.474129,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-02,23.672447,11.107728,52.532513,15.999522,7.398819,14.319839,25.532963,16.961117,18.040001,11.920254,5.268233,3.431021,5.4,4.348202,15.88655,21.882528,56.897228,12.230404,11.79758,27.041574,14.205914,11.775,34.099621,23.679825,38.43,6.943078,13.083086,27.791199,12.178842,4.229217,6.815192,20.864918,21.64744,13.815981,37.736641,30.701933,21.973663,9.882876,9.445459,14.919,8.439803,23.386351,18.929295,23.992336,3.639062,21.973,43.527447,36.956833,11.570575,17.031744,8.778378,17.309999,32.546944,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-05,23.876772,11.355946,53.833157,16.747524,7.451731,14.523989,25.979855,17.173233,18.02,12.083282,5.449896,3.413561,5.31,4.415261,15.981944,21.986275,54.935253,13.129595,11.897391,28.518063,14.205914,11.775,34.456951,24.480549,38.52,6.890742,12.972758,28.515785,12.706444,4.289634,6.845755,21.086584,22.000982,13.972876,38.059269,31.243258,22.495241,9.955644,9.529421,14.873708,8.389338,24.032166,18.849382,24.051476,3.639062,22.40811,44.532722,36.779278,11.740074,17.086813,9.260224,17.870001,34.066273,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-06,24.275692,11.825785,52.953312,16.149723,7.478187,14.472951,25.807976,17.948273,17.91,11.939433,5.408373,3.40483,5.24,4.44279,15.791159,22.209728,58.859203,13.586215,11.727714,28.490719,14.246502,11.5875,34.312321,25.065348,37.889999,6.84713,12.871623,28.882668,13.260427,4.160169,6.861036,21.123535,21.810616,14.203603,38.144653,31.820665,22.285612,9.591814,9.193581,15.009581,8.431187,24.110445,18.779457,24.110609,3.683332,21.713606,45.040051,37.311939,11.757915,17.008144,9.041203,18.17,34.697319,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-07,24.538395,11.994219,53.154148,16.134703,7.248903,14.319839,25.618906,18.127754,17.700001,11.613377,5.397992,3.230224,5.2,4.41879,15.809771,21.906469,65.726112,14.042836,11.378377,28.545403,14.230268,11.5025,34.244259,24.696476,37.98,6.820962,12.834846,28.66254,13.260427,4.160169,6.799914,20.966513,22.155088,14.046709,37.622772,31.658268,22.195772,9.62489,9.260749,15.172631,8.518577,24.374645,18.409863,24.051476,3.612499,21.964634,45.462833,36.821545,11.731151,16.992414,9.277747,17.91,35.517662,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-08,24.791367,12.127192,54.320896,16.477161,7.663378,15.056245,26.856453,17.931955,17.93,12.169591,5.50699,3.317527,5.38,4.567024,15.914472,22.193768,61.772732,14.295733,11.747676,28.135269,14.481915,11.65,34.473965,25.281273,39.869999,6.890742,12.899205,28.61668,13.11094,4.177431,7.128448,22.231894,22.563017,15.606427,37.869492,32.154472,22.926979,9.710885,9.462252,15.22698,8.455804,24.775835,18.449818,26.053652,3.594791,21.872591,46.289604,37.80233,12.114758,17.165482,9.041203,18.389999,36.493347,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-09,24.392448,12.029677,52.465569,16.435102,7.698651,15.121864,26.675976,17.393507,17.450001,12.102462,5.543322,3.238954,5.25,4.544436,15.411908,22.002234,61.311668,14.485407,11.637884,28.171722,14.400738,12.025,33.946484,24.93939,40.5,6.934354,13.009533,28.341516,13.128527,4.099751,7.151368,22.167234,21.919397,16.870815,37.205273,32.046215,24.494209,9.393362,9.243958,16.522316,8.326567,24.707338,18.000311,26.526737,3.701041,21.521156,45.98896,37.497948,12.007705,16.898008,8.865987,18.91,37.328255,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-13,24.557854,12.189245,52.360374,16.462141,7.628103,15.209364,26.684568,17.711679,18.09,12.160001,5.558894,3.230224,5.21,4.548671,15.644576,22.010218,62.390755,14.401108,11.448245,28.481606,14.416973,11.8425,34.1847,25.245285,39.330002,6.81224,13.414069,28.029673,12.987832,4.047965,7.120809,21.954803,22.354519,16.104801,37.822037,32.136433,25.954128,9.836572,9.369896,16.159986,8.160405,25.13788,17.920399,26.847761,3.621354,21.713606,45.98896,37.607857,12.007705,17.173349,8.892268,19.440001,38.420433,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-14,24.635691,12.233571,52.322121,16.936781,7.557555,15.223945,26.51269,17.499567,18.629999,12.697037,5.652321,3.204033,5.22,4.677847,16.054071,22.185789,58.859203,14.478381,11.79758,28.718573,14.636152,12.045,34.439938,25.55118,38.790001,6.925632,13.119862,28.378206,13.453882,4.056595,7.097887,21.890152,22.164152,16.390902,37.14835,32.65971,25.634691,10.154094,9.613379,16.317101,8.135788,25.822836,18.909315,27.177238,3.71875,22.224028,45.274933,37.455677,11.766836,17.464422,8.962356,19.27,39.114574,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-15,24.888666,11.914434,51.442276,16.705467,7.46055,15.121864,26.693163,17.262974,18.57,12.706625,5.667892,3.186572,5.04,4.732905,16.375153,22.409241,58.859203,14.450282,11.757656,29.083136,14.595562,12.1925,34.584579,25.263279,38.970001,6.969244,13.561174,28.038841,13.374741,4.151537,7.067325,21.696184,22.499559,16.935421,37.670219,32.876236,25.464993,10.246704,9.5714,16.769585,8.059477,25.431435,18.979239,26.78018,3.833853,22.290964,45.43465,37.540226,11.659783,17.393623,9.505528,19.459999,39.206802,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-16,24.382717,11.763731,51.384888,16.323956,7.319452,14.822927,26.014231,18.225655,18.73,12.649086,5.662701,3.107999,4.83,4.622788,15.956353,22.281555,57.623161,14.562681,11.897391,29.228962,14.554974,12.2875,34.661148,24.984379,38.790001,7.091358,13.349711,27.919609,12.943866,4.134276,6.929797,21.345203,23.397005,17.26767,38.268009,33.417564,25.75448,10.27978,9.5714,16.788054,8.194868,25.353153,18.729513,25.943827,3.824999,22.36627,47.529755,36.787731,11.490286,17.456556,9.917288,19.370001,39.828133,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-19,24.577314,11.657351,52.245605,16.864681,7.328271,15.027082,26.297842,18.429613,18.15,12.31344,5.615987,3.317527,4.81,4.511967,16.48218,22.505007,57.387722,14.415157,11.577998,29.192503,14.546856,12.3575,34.627121,25.020361,39.959999,7.039023,13.533593,27.947121,12.811965,4.117013,7.044405,21.576113,22.825903,16.593943,39.710297,33.246143000000004,25.644676,10.001947,9.470649,16.723415,8.157943,24.746481,18.649599,26.197268,3.727604,22.131985,47.078789,36.491795,11.436759,17.464422,9.838441,19.23,39.832977,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-20,25.04434,11.861244,52.695099,17.393394,7.795658,15.67599,27.5096,18.968061,18.58,12.486059,5.688654,3.352448,4.94,4.536671,16.34956,23.366901,55.641567,14.682105,11.687789,29.475042,14.692973,12.6725,35.163109,25.281273,40.32,7.300698,13.561174,28.203938,13.05818,4.186061,7.258335,22.435089,23.11599,16.566256,39.406658,33.38147,25.994059,10.121018,9.672153,17.434458,8.289642,25.636921,18.459806,26.847761,3.789583,22.165455,47.623703,36.525623,11.642166,17.881365,10.092505,19.92,40.556252,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-21,25.900558,11.85238,51.815254,17.234179,7.725108,15.836399,27.715853,19.865473,18.26,12.217541,5.673082,3.291336,5.04,4.582553,16.493814,23.223253,54.003315,14.541607,11.428282,29.812265,14.733563,12.6875,35.333263,25.281273,40.32,7.518758,13.414069,28.222281,12.926278,4.160169,7.288897,22.638288,22.844034,16.916962,38.429317,33.020596,26.173738,10.041638,9.453856,17.148193,8.210868,25.597778,18.32995,27.134993,3.886978,22.232391,46.99424,36.466434,11.56963,17.7791,10.285245,20.129999,38.056374,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-22,25.326504,12.029677,50.27552,16.843657,7.77802,16.565512,28.919027,19.889948,18.82,12.217541,5.709414,3.291336,4.91,4.687023,16.354214,23.734003,54.003315,14.970127,11.318491,30.277086,14.806623,13.005,35.197136,25.416227,39.509998,7.527481,13.533593,28.717573,12.926278,4.082489,7.563948,23.802074,22.980013,16.889275,38.695011,32.804066,26.053951,10.035024,9.428668,16.834225,8.203483,25.088957,18.599655,28.258583,3.789583,22.048306,48.478657,37.032925,11.778173,18.007235,10.276484,20.17,39.857254,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-23,25.08326,12.313355,58.337578,16.462141,7.689834,16.492603,28.815897,20.75473,18.42,11.862715,5.662701,3.273875,4.85,4.674317,16.109913,23.438726,54.935253,14.710203,11.148813,30.422911,14.676738,13.345,35.205647,25.155315,39.779999,7.893825,13.809413,28.552475,12.574543,4.030703,7.518106,23.497278,23.11599,17.692207,38.875294,32.903301,25.874268,9.691042,9.235561,16.880396,8.170252,25.128096,18.110189,28.486677,3.807291,22.073412,48.112247000000004,37.557133,11.732838,18.015102,10.258963,20.290001,39.643677,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-26,23.97407,12.588167,59.446949,16.516211,7.513462,16.696749,28.790115,20.093904,17.940001,11.766815,5.673082,3.387369,4.8,4.744905,15.879572,23.566414,51.845146,14.942028,11.168775,30.732792,14.636152,13.565,35.682087,24.957384,38.970001,7.946158,13.781831,28.77738,12.477816,4.082489,7.571589,23.663536,22.844034,17.922935,39.084038,32.614605,25.425062,9.823342,9.319521,16.575665,8.205945,25.02046,18.000311,28.925972,3.709895,21.998104,47.914951,37.481041,11.651236,18.156706,10.188876,19.610001,40.167927,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-27,23.682178,12.162652,58.576675,15.846314,7.407638,16.230122,28.171343,19.759417,17.43,11.411987,5.569275,3.369909,4.62,4.671494,16.32629,23.614296,52.914421,14.843678,10.789496,29.894291,14.701093,13.7525,35.486408,25.164314,38.970001,7.911269,14.315084,28.240349,12.249188,4.082489,7.357658,22.989275,22.463301,17.701437,38.799377,32.434162,25.4051,9.611659,9.017266,16.437147,8.071785,25.519501,18.030277,28.114964,3.639062,22.207291,47.069393,36.762356,11.451758,18.691652,10.294005,18.879999,40.405769,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-28,22.261635,11.85238,57.572498,15.419739,6.896159,15.311435,26.761915,19.090435,17,11.05716,5.423944,2.977044,4.25,4.54726,15.798139,22.840189,51.011307,13.923411,10.280464,29.010221,14.205914,13.515,34.456951,23.616846,34.740002,7.553648,13.3681,26.666298,11.299502,3.814926,7.013843,21.964039,21.710897,17.258438,37.651245,30.656824,24.586544,9.419824,8.664636,15.984665,7.764077,23.679907,17.510847,27.320854,3.515104,21.713606,45.584972,36.026775,11.16161,18.636585,9.496768,17.49,38.415588,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-29,22.748121,11.426865,59.418262,15.915401,6.904977,15.158323,26.60722,18.804893,16.92,10.961263,5.392802,2.985774,4.54,4.52326,15.639924,22.800285,51.011307,13.796962,10.320388,28.95554,14.181561,13.375,34.303806,24.67848,35.639999,7.492591,13.506009,26.684816,11.783137,3.814926,7.052044,22.074873,21.611181,18.098289,37.594315,30.088436,25.315258,9.320599,8.647843,16.206289,7.727153,23.86582,18.309971,28.038929,3.50625,22.00647,47.135159,35.722401,11.089073,18.597252,9.847201,18.25,38.847599,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-10-30,22.388124,10.797457,58.164989,15.335626,6.578689,14.698984,25.61031,18.63357,16.780001,10.702335,5.320137,2.942122,4.29,4.359497,15.121074,22.241653,50.030323,13.466792,9.971051,28.308435,13.80003,13.15,33.937973,24.606504,34.290001,6.995412,12.52225,25.832973,11.677618,3.858081,6.945079,21.686953,21.565857,17.802958,35.535259,29.276455,24.586544,9.108917,8.370778,15.559886,7.624993,23.542912,18.31996,26.906897,3.479687,21.395643,47.022415,36.077507,10.744523,18.494984,9.549333,17.16,36.808857,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-03,21.775148,11.32935,57.682693,15.311591,6.525777,15.202066,25.868135,18.68252,17.08,10.740696,5.361659,2.88101,4.2,4.5882,15.42587,22.401258,50.030323,13.487866,9.911165,28.937311,14.067914,13.805,33.920956,24.273623,34.290001,6.873298,12.632578,25.397799,12.486609,3.745878,7.013843,22.21838,21.955654,18.762785,36.104584,29.339609,24.94591,9.095686,8.253234,15.670696,7.656994,22.994947,18.339939,27.337746,3.408854,21.805649,49.493328,35.773129,10.554115,19.171534,10.145072,17.120001,37.532127,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-04,22.82596,11.36481,61.820797,16.251856,6.904977,15.091853,26.057198,18.20118,17.24,10.874954,5.532942,2.907201,4.47,4.635495,15.539876,22.975857,53.954269,14.24656,10.559933,29.657326,14.490031,14.4,35.443867,24.453558,35.549999,6.977966,13.386489,26.147787,11.809519,3.51284,7.174291,23.105633,21.656506,19.279613,38.619087,30.395182,26.143793,9.188298,8.337194,16.54796,7.916701,23.963671,19.019196,27.075861,3.65677,21.788916,48.506844,35.680126,10.934933,19.785145,9.794638,18.059999,39.90094,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-05,23.760015,11.81692,61.86903,17.005873,7.090168,15.325386,26.375185,18.73147,17.709999,11.833944,5.735367,3.160381,4.39,4.695494,17.112711,24.316582,53.954269,14.415157,11.478188,30.787476,14.928385,14.6775,36.839161,26.099993,36.18,7.196028,13.965711,27.527397,11.888659,3.728616,7.472264,23.650932,21.810616,20.304049,40.3745,31.937946,27.401571,9.446283,8.639448,16.852695,8.055784,25.030243,19.838301,27.483343,3.878124,22.324434,48.196804,36.601723,11.025603,20.108173,9.969854,19.120001,41.624157,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-06,24.40218,11.746001,60.971958,17.008877,7.390001,15.288896,26.2033,19.743099,17.799999,11.833944,5.813222,3.247684,4.5,4.831728,16.963802,24.739548,54.434952,14.583755,11.817543,30.723677,15.033916,14.7925,36.822144,25.533186,36.900002,7.094442,13.607145,29.18478,12.090906,3.76314,7.510468,23.623199,21.556793,20.534775,39.757736,32.767979,27.28178,9.472744,8.731802,17.037382,8.085324,24.76605,19.189009,27.0233,3.851562,22.759544000000002,46.881493,36.229698,11.043739,20.461653,10.057463,19.219999,40.774677,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-09,27.068125,12.605897,62.650349,16.176758,7.495824,16.741158,28.102591,19.718624,18.5,11.920254,5.937791,3.230224,4.92,4.904434,17.14761,24.476192,53.954269,14.155233,11.518111,30.833048,15.236858,14.395,37.349636,25.317259,37.439999,7.10319,14.434606,29.444038,12.847138,3.823557,7.968887,25.536352,21.656506,20.950085,45.526886,30.286919,26.403334,9.386749,8.652452,17.896177,8.111171,24.629057,20.427656,29.127571,3.824999,21.922794,45.735291,37.861523,11.56963,20.823166,9.969854,18.540001,39.866962,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-10,26.552452,13.483522,63.373787,16.251856,7.407638,17.821228,29.5378,20.738411,19.6,11.987383,6.067551,3.273875,4.9,4.891728,17.745564,24.571959,53.954269,13.818039,11.867448,31.653316,15.18815,14.2925,36.873192,24.732464,36.720001,7.094442,14.397831,28.76812,12.644891,3.883974,8.228659,26.691629,21.02195,20.857794,46.039272,29.944082,25.175503,9.605045,8.798812,18.311722,8.25641,25.040031,20.048069,30.933664,3.851562,21.571362,45.068245,38.419548,11.678436,20.999905,9.584376,17.84,38.362183,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-11,26.143803,13.20871,63.17123,16.642384,7.566373,17.748251,29.357319,19.375977,19.280001,11.901073,5.859937,3.317527,4.71,4.6602,17.636213,24.268698,53.954269,13.628364,11.887409,31.297865,15.244976,14.2325,36.830654,24.246632,37.169998,7.041956,14.05765,27.684803,12.345915,3.909868,8.098773,26.469816,20.931299,20.774731,44.483124,29.889954,25.534868,9.896107,8.643843,17.960815,8.129633,25.490145,20.018105,30.933664,3.86927,21.621565,45.425251,37.878426,11.488026,20.9035,9.470486,18.84,39.119423,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-12,25.102718,12.960493,61.878681,16.155727,7.619285,17.047665,28.12837,19.278076,19.23,11.22019,5.724987,3.221493,4.58,4.639024,17.412851,23.702082,58.957298,13.410592,11.30851,29.675554,15.098859,13.9975,37.094402,23.841768,35.82,6.919487,13.349711,26.777407,11.94142,3.901237,7.999448,25.822861,21.284838,20.128693,43.059814,29.447876,25.435043,9.962257,8.635233,17.194365,8.170252,24.785618,18.979239,29.970984,3.727604,21.496054,45.631947,37.574043,11.370154,20.8071,9.461724,17.76,39.221367,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-13,25.277853,13.394874,65.582718,16.131699,7.822113,17.653379,28.403383,20.151016,19.790001,11.26814,5.875507,3.230224,4.76,4.840199,18.250456,24.420326,57.878212,13.895312,11.49815,29.520613,15.407328,14.2475,36.864689,24.669483,37.619999,7.05945,14.35186,27.462582,12.178842,3.996179,8.136975,26.312696,22.191345,20.996229,43.33498,30.60269,25.055716,9.876262,8.557749,18.394831,8.566578,26.449081,19.278912,30.584379,3.754166,21.864222,48.798092,37.743145,11.805375,21.07221,9.566854,17.85,40.22617,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-16,25.589205,13.616496,67.926674,16.041576,8.113128,18.434252,29.133881,19.522825,19.98,11.747636,6.098693,3.291336,4.75,4.922786,18.597132,24.148989,58.849392,13.803988,11.747676,29.5753,15.399211,14.275,37.102913,24.786444,39.150002,7.330631,14.526546,27.360731,12.46023,3.996179,8.312703,27.236925,21.964722,21.21773,45.071419,30.629757,24.806156,9.684426,8.488873,19.290562,8.502576,26.449081,18.909315,32.305275,3.851562,21.795061,49.878525,38.588646,12.050187,21.369455,9.72455,17.82,39.599987,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-17,25.686502,13.705146,66.769173,16.086639,8.148401,18.536413,29.561548,19.620724,20.68,12.112051,6.171358,3.256415,4.87,4.872669,18.497082,24.763489,58.849392,13.431667,11.987221,29.648211,15.415445,14.1175,38.915089,24.705469,37.889999,7.304389,14.572516,29.41626,12.530577,3.935761,8.335623,27.255407,21.574921,21.208498,46.352402,30.313988,24.686369,9.571971,8.437218,18.588749,8.44965,25.901117,18.779457,33.114613,3.984374,21.584276,48.196804,39.738525,12.276865,21.329283,9.882244,17.870001,39.653374,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-18,24.664883,13.155521,66.267563,16.236839,8.210133,17.96719,29.630697,19.245443,21.32,12.102462,6.254405,3.282606,5.13,4.81761,18.438915,24.64378,58.878822,13.544065,11.767637,28.909967,15.293682,14.125,38.030266,24.318605,38.700001,7.243154,14.701232,28.814415,12.161254,3.999175,8.175177,26.589962,21.574921,21.134666,44.710854,29.962128,24.496704,9.803496,8.738546,18.145504,8.517346,25.509714,18.349928,33.336124,4.072916,21.407217,47.670685,39.332684,12.539811,21.13648,9.820919,17.620001,39.362137,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-19,24.265963,13.058007,66.759514,16.618351,8.22777,17.981785,29.924583,18.976219,20.790001,12.179181,6.2025,3.291336,4.98,4.816905,18.615746,24.555996,58.878822,13.558116,11.887409,28.609201,15.228741,14.2225,37.443222,24.588512,38.52,7.21691,14.388637,28.851448,11.985386,4.07725,8.190458,26.626934,21.176056,21.09775,44.540058,29.646357,24.596527,9.55874,8.557749,17.850004,8.593657,25.30423,18.579678,33.480942,4.108333,20.876041,47.172741,39.231228,12.603281,21.240915,9.961093,17.940001,39.284466,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
2020-11-23,24.275692,12.995953,69.334976,16.248854,8.21895,17.865019,29.838152,19.212809,22.030001,11.795586,6.150597,3.291336,5.04,4.723023,19.720915,24.029285,58.859203,13.438692,11.478188,28.235523,14.855328,14.845,36.592426,24.525534,38.07,7.085694,14.259919,28.147758,12.143667,4.484975,8.182817,26.71011,21.239511,21.273104,43.249588,30.16061,23.378679,9.737346,8.643843,18.330191,8.62812,25.754339,19.179022,32.918678,4.055208,21.592707,47.557938,37.396484,12.449138,21.232882,10.302766,17.799999,38.109768,2023-02-01,MATRIZ_PRECO_CT_B3_ISEE
