ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
TMCO34,TOYOTAMO,DRN,261039840,1.25,OTHERS,OTHERS,OTHERS,95367899.53289524,2.737187683471623,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
T2TD34,TRADE DESK,DRN,446261100,0.134,OTHERS,OTHERS,OTHERS,95367899.53289524,4.6793638340128405,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
RIGG34,TRANSOCEAN,DRN,8090308,0.014,OTHERS,OTHERS,OTHERS,95367899.53289524,0.08483261180780657,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
U1BE34,UBER TECH IN,DRN,82314320,0.551,OTHERS,OTHERS,OTHERS,95367899.53289524,0.863123969419158,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
ULEV34,UNILEVER,DRN,24990120,0.431,OTHERS,OTHERS,OTHERS,95367899.53289524,0.2620391150733079,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
UNHH34,UNITEDHEALTH,DRN,647447710,1.641,OTHERS,OTHERS,OTHERS,95367899.53289524,6.78894799163188,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
U2ST34,UNITY SOFTWR,DRN,76003800,0.044,OTHERS,OTHERS,OTHERS,95367899.53289524,0.7969536958689545,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
U2PS34,UPSTART HOLD,DRN,17011464,0.007,OTHERS,OTHERS,OTHERS,95367899.53289524,0.17837725359707893,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
VERZ34,VERIZON,DRN,252246120,0.578,OTHERS,OTHERS,OTHERS,95367899.53289524,2.6449792984377596,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
VISA34,VISA INC,DRN ED,23400000,0.111,OTHERS,OTHERS,OTHERS,95367899.53289524,0.24536558018590565,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
WALM34,WAL MART,DRN,430757440,1.559,OTHERS,OTHERS,OTHERS,95367899.53289524,4.516796973717754,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
DISB34,WALT DISNEY,DRN,18310000,0.046,OTHERS,OTHERS,OTHERS,95367899.53289524,0.1919933236411937,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
WFCO34,WELLS FARGO,DRN,145265600,0.64,OTHERS,OTHERS,OTHERS,95367899.53289524,1.5232127446604142,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
Z1TS34,ZOETIS INC,DRN,73458192,0.294,OTHERS,OTHERS,OTHERS,95367899.53289524,0.7702611922857971,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
Z1OM34,ZOOM VIDEO,DRN,64446625,0.055,OTHERS,OTHERS,OTHERS,95367899.53289524,0.6757685271003628,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
