date,alup11.sa,cmig3.sa,cmig4.sa,csmg3.sa,cple3.sa,cple6.sa,cpfe3.sa,elet3.sa,elet6.sa,enbr3.sa,engi11.sa,enev3.sa,egie3.sa,eqtl3.sa,ligt3.sa,sbsp3.sa,taee11.sa,trpl4.sa,DATE_UPDATE,CARTEIRA_TEORICA
2017-09-22,16.118122,4.348504,3.84333,9.515944,1.607449,1.826498,18.741173,16.715912,18.780375,11.116066,22.251507,3.75,19.946737,11.123072,19.500879,30.447384,13.274624,10.723669,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-09-25,15.788492,4.226154,3.652715,9.318494,1.579201,1.80152,18.741173,16.294035,18.444191,10.99231,21.54117,3.6875,19.83054,10.94919,18.941044,30.109373,13.09708,10.532557,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-09-26,15.940632,4.124196,3.568491,9.36277,1.566422,1.784036,18.7274,16.309956,18.444191,11.072387,21.660984,3.675,20.179127,11.060331,18.754433,29.76247,12.842592,10.496153,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-09-27,15.788492,4.037532,3.510863,9.1768,1.55297,1.737202,18.713633,15.840318,17.611376,11.159742,21.609636,3.775,19.858208,10.958153,18.661129,29.130932,12.842592,10.329306,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-09-28,15.813849,4.078314,3.568491,9.265357,1.567094,1.758434,18.713633,15.561719,17.305754,10.919514,21.566845,3.7125,20.107195,10.970701,18.297237,29.024193,12.901775,10.276217,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-09-29,15.873013,4.078314,3.53746,9.475682,1.567094,1.762804,18.741173,15.728879,17.336317,11.021429,21.926292,3.8875,20.057398,10.979665,18.315897,29.602362,13.168102,10.362677,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-02,15.678614,4.114,3.528594,9.245433,1.599378,1.789031,18.761826,16.349756,18.085085,10.919514,21.267303,3.8225,19.874807,10.961739,18.745106,29.931479,13.221363,10.314138,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-03,15.720875,4.302623,3.732507,9.309637,1.6209,1.811511,18.810022,17.352709,19.368692,11.035987,21.58396,3.7425,20.317455,11.078256,18.903723,30.25169,13.22728,10.474917,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-04,15.594094,4.231252,3.639416,9.56424,1.610811,1.80714,18.816908,17.392508,19.330488,11.188862,21.566845,3.3025,20.262121,11.105145,18.437195,29.993744,13.144424,10.479466,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-05,15.847659,4.231252,3.719209,9.719215,1.627626,1.819004,18.830679,17.090027,19.162397,11.2107,21.797918,2.95,20.57197,11.114108,18.362551,30.144955,13.564622,10.605362,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-06,15.889917,4.21086,3.66158,9.648371,1.614174,1.80152,18.823793,16.564672,18.451834,11.174303,21.780802,3.1225,20.444712,11.015517,18.147947,30.082689,13.493604,10.617496,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-09,15.813849,4.205762,3.652715,9.586377,1.600723,1.797149,18.823793,16.493032,18.43655,11.094225,21.73801,3.075,20.284254,11.015517,18.045311,30.705334,13.286465,10.394528,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-10,15.653259,4.231252,3.701476,9.619589,1.627626,1.836488,18.85133,16.954712,18.910263,11.349015,21.729448,3.0925,20.505575,11.024479,18.185268,30.189428,13.22728,10.497671,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-11,15.864559,4.215958,3.70591,9.652799,1.6209,1.811511,18.844448,16.739794,18.535873,11.276217,21.780802,3.2475,20.47238,11.081843,17.821377,29.798052,13.321977,10.403628,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-12,15.864559,4.215958,3.70591,9.652799,1.6209,1.811511,18.844448,16.739794,18.535873,11.276217,21.780802,3.2475,20.47238,11.081843,17.821377,29.798052,13.321977,10.403628,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-13,15.661712,4.190469,3.714776,9.661653,1.603413,1.760931,18.85133,16.731833,18.61228,11.327174,21.797918,3.425,20.798826,11.192984,17.728071,28.828503,13.298302,10.382393,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-16,15.619449,4.164979,3.64385,9.517749,1.596015,1.74532,18.85133,16.596514,18.451834,11.152462,21.618195,3.375,20.57197,11.042405,17.634766,28.357073,12.960961,10.335374,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-17,15.475763,4.170077,3.603952,9.364985,1.560368,1.702858,18.830679,16.365675,18.352503,11.065106,21.558287,3.375,20.417048,11.097975,17.868029,27.921219,13.055653,10.297454,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-18,15.720875,4.093609,3.657149,9.318494,1.546917,1.692242,18.865103,16.572634,18.635202,11.341734,21.643873,3.28,20.306387,11.203739,18.306568,27.930115,13.049736,10.276217,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-19,15.594094,4.073217,3.679313,9.243218,1.575838,1.740949,18.865103,16.357712,18.428909,11.137903,21.746571,3.3225,20.262121,11.320257,18.166609,27.218519,12.842592,10.288352,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-20,15.551833,3.8744,3.683745,9.283072,1.612157,1.74532,18.871988,17.24127,19.521502,11.043269,21.909174,3.4375,20.179127,11.028065,17.989328,27.351944,12.842592,10.276217,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-23,15.45886,3.935574,3.652715,9.097096,1.571129,1.673509,18.858215,17.870104,20.209148,10.635605,20.7966,3.335,19.919071,10.755589,17.354849,27.12957,12.741984,10.238299,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-24,15.509574,3.971259,3.679313,9.117024,1.542209,1.667264,18.885756,17.981548,20.216789,10.78848,20.967766,3.325,20.046329,10.913338,17.578785,27.30747,12.653209,10.180664,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-25,15.441957,3.961064,3.648282,9.077171,1.517324,1.664142,18.892641,18.602419,20.782188,10.824877,20.907858,3.38,20.029732,11.03882,17.261545,27.040621,12.576276,10.171561,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-26,15.340531,4.027336,3.75024,9.172374,1.519341,1.667889,18.913296,18.68202,20.896793,10.453614,21.22451,3.4175,19.913534,10.93485,16.990957,27.440893,12.25669,10.314138,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-27,15.332078,3.918971,3.658372,9.043962,1.506562,1.652902,18.892641,18.634262,20.858591,10.919514,21.173164,3.425,20.267654,11.239591,17.261545,27.040621,12.250772,10.359644,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-30,15.213752,3.88766,3.566912,8.886774,1.478314,1.609816,18.940838,17.981548,20.086903,10.679284000000001,21.233072,3.4,19.924604,11.092598,17.158909,26.684822,12.132406,10.163978,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-10-31,15.256008,3.809385,3.534901,8.722943,1.444686,1.560485,18.933954,17.55171,19.361052,10.482732,21.156048,3.3375,19.808409,10.93485,17.056271,26.506922,12.132406,10.086618,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-01,15.044709,3.6998,3.388567,8.957618,1.421819,1.542376,18.940838,16.516912,18.184412,10.672004,21.395681,3.375,19.708815,11.060331,17.438826,26.987251,12.043633,9.959211,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-02,15.044709,3.6998,3.388567,8.957618,1.421819,1.542376,18.940838,16.516912,18.184412,10.672004,21.395681,3.375,19.708815,11.060331,17.438826,26.987251,12.043633,9.959211,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-03,15.281368,3.579778,3.201075,9.05282,1.425854,1.539253,18.954607,15.665197,17.397442,10.650166,21.412796,3.375,19.515156,10.979665,16.739033,26.240076,12.233016,9.806016,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-06,15.408148,3.579778,3.201075,9.032892,1.403659,1.53738,18.954607,16.493032,18.337225,10.562809,21.138933,3.3625,19.979937,10.970701,16.804346,26.28455,12.268527,9.739279,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-07,15.086968,3.558905,3.17821,8.844708,1.351871,1.488049,18.940838,16.891031,18.574078,10.519131,20.368689,3.3125,19.758617,10.768138,16.328485,25.315001,12.008122,9.616417,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-08,15.070067,3.663272,3.292534,8.877916,1.384827,1.522394,18.96838,17.113909,18.971386,10.642886,21.207397,3.3125,20.760099,11.114108,16.580414,26.133335,11.978529,9.52541,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-09,15.112325,3.553686,3.201075,8.877916,1.36734,1.498665,18.96838,16.270155,17.955198,10.642886,20.976324,3.29,20.865225,10.891828,16.440454,25.653011,11.996285,9.589116,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-10,15.027806,3.48063,3.091325,8.771647,1.378101,1.496791,18.982149,15.919914,17.343958,10.577369,20.967766,3.3,20.437519,10.93485,16.141874,25.795328,12.073223,9.455639,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-13,15.044709,3.454538,3.095897,8.74508,1.358597,1.48118,18.995918,16.118916,17.703062,10.621046,20.924974,3.3425,20.443148,11.126657,16.048571,26.435764,12.031796,9.652821,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-14,14.934831,3.402355,2.995292,8.740654,1.318915,1.439967,18.989035,15.505998,16.961931,10.337137,21.053347,3.28,20.223574,11.236006,16.160536,26.204494,11.712213,9.578497,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-15,14.934831,3.402355,2.995292,8.740654,1.318915,1.439967,18.989035,15.505998,16.961931,10.337137,21.053347,3.28,20.223574,11.236006,16.160536,26.204494,11.712213,9.578497,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-16,14.934831,3.433664,3.00901,8.829212,1.349181,1.470565,19.002806,15.935836,17.305754,10.446334,21.566845,3.2975,20.775331,11.470837,16.449783,27.574318,12.073223,9.701356,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-17,14.875669,3.433664,3.041021,9.055033,1.331694,1.465569,19.009691,16.063198,17.389801,10.482732,21.652428,3.3225,20.600796,11.551503,16.06723,27.574318,12.234149,9.707424,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-20,14.875669,3.433664,3.041021,9.055033,1.331694,1.465569,19.009691,16.063198,17.389801,10.482732,21.652428,3.3225,20.600796,11.551503,16.06723,27.574318,12.234149,9.707424,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-21,14.917929,3.485849,3.127908,9.422082,1.338419,1.463696,19.002806,16.278112,17.550251,10.55553,22.148808,3.4225,20.887938,11.601695,15.86196,28.775133,12.336101,9.743297,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-22,14.791148,3.470193,3.109616,9.641939,1.39088,1.52052,19.016575,16.477114,18.138571,10.54097,22.251507,3.415,20.949867,11.603488,16.011248,30.153851,12.384076,9.76058,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-23,14.791148,3.595434,3.246805,9.700869,1.444013,1.573598,18.995918,16.715912,18.512955,10.613768,22.208715,3.4025,21.113142,11.705666,16.179197,29.57568,12.414063,9.741726,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-24,14.841859,3.538032,3.155346,9.700869,1.405677,1.550494,18.989035,16.493032,18.260818,10.55553,22.242949,3.5,20.899193,11.723593,16.169867,29.620153,12.683933,9.898849,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-27,14.968639,3.605871,3.228514,9.519544,1.353889,1.489298,18.589699,16.397514,17.993399,10.468172,22.302856,3.5675,20.826006,11.720007,15.787313,30.020424,12.941811,9.798289,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-28,14.951736,3.678927,3.315399,9.546744,1.365322,1.509905,18.692974,16.118916,17.649578,10.424494,21.643873,3.5375,20.651472,11.553296,15.740664,30.020424,13.13372,9.770008,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-29,14.77424,3.631963,3.210221,9.367682,1.358597,1.511154,17.405466,15.911957,17.313395,10.373537,21.73801,3.525,20.330545,11.580185,15.638025,29.486731,13.013775,9.702443,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-11-30,14.639009,3.407573,3.018157,9.270224,1.328331,1.440591,14.451768,14.909002,16.320131,10.045955,21.669542,3.4875,19.947697,11.463665,15.022208,29.086456,12.761895,9.578317,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-01,14.706625,3.464976,3.127908,9.156895,1.338419,1.458076,13.783917,14.924919,16.358332,10.169705,21.48126,3.4375,19.891394,11.492347,14.956895,28.855188,12.605971,9.476185,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-04,14.7996,3.475412,3.164491,9.433416,1.344473,1.468692,13.081641,15.171681,16.916088,10.220664,21.52405,3.4375,20.172899,11.517445,15.432754,29.486731,12.671939,9.52175,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-05,14.875669,3.428447,3.109616,9.474213,1.318242,1.428727,12.565261,15.060241,16.564629,10.133308,21.34433,3.45,19.942064,11.63217,15.731332,29.397779,12.671939,9.567316,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-06,14.757339,3.397136,3.109616,9.519544,1.304118,1.43622,13.088527,15.20352,16.923729,9.922198,21.58396,3.4675,19.885763,11.705666,16.281834,29.771368,12.480033,9.741726,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-07,14.664365,3.334517,3.063886,9.431149,1.303446,1.403749,12.888859,15.044323,16.572266,9.820283,21.198837,3.5,19.705603,11.626794,16.085892,29.299932,12.29412,9.741726,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-08,14.909475,3.35539,3.06846,9.515011,1.315552,1.429976,12.868203,14.789602,16.404173,9.900359,21.019114,3.5,19.621143,11.619621,15.86196,29.335516,12.468037,9.936559,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-11,14.909475,3.360609,3.082178,9.517278,1.314879,1.423107,12.379362,14.582644,16.045071,9.929478,21.712336,3.5,19.649296,11.711043,15.722002,29.531204,12.366087,10.040262,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-12,15.129229,3.360609,3.086751,9.467413,1.318242,1.431225,12.420674,14.805522,16.251366,9.936757,21.823591,3.5225,19.733749,11.849074,15.628695,29.718,12.791882,10.118825,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-13,15.120779,3.313643,2.990719,9.435682,1.331694,1.449334,12.599685,14.439363,15.815854,9.914919,21.823591,3.51,19.592991,11.831147,15.54472,29.798052,12.534004,9.961699,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-14,14.977091,3.256242,2.922124,9.224892,1.308826,1.413116,12.420674,13.890126,15.372706,9.973155,21.695219,3.5,19.598627,11.616035,15.432754,29.584574,12.569987,10.024549,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-15,15.0109,3.219713,2.963281,9.372218,1.331694,1.441216,12.503294,14.017484,15.517874,9.973155,22.225828,3.495,19.992739,11.773786,14.984885,29.833633,12.474035,10.274378,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-18,14.875669,3.26146,2.972427,9.440215,1.331694,1.428727,12.895744,14.105045,15.617202,10.016834,22.225828,3.4975,20.060301,11.56226,14.882249,29.486731,12.450046,10.107824,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-19,14.782693,3.219713,2.908405,9.335952,1.298738,1.386889,12.806238,13.890126,15.28102,9.929478,22.345648,3.4625,19.750639,11.517445,14.471704,29.700207,12.213252,9.868995,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-20,14.748887,3.204059,2.917551,9.444748,1.338419,1.434347,12.758042,13.651327,15.143489,9.762045,22.379879,3.46,19.970217,11.451118,14.872919,30.082689,12.4563,10.073257,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-21,14.960188,3.224932,3.018157,9.474213,1.382137,1.479931,12.923284,14.327926,16.006868,9.791164,22.191597,3.4375,19.98148,11.504896,14.742291,30.482964,12.492757,10.304233,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-22,15.027806,3.308425,3.013584,9.451547,1.390208,1.484927,12.909513,14.948801,17.030697,9.827561,22.84203,3.45,19.880133,11.465458,15.106184,30.100481,12.632507,10.255522,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-25,15.027806,3.308425,3.013584,9.451547,1.390208,1.484927,12.909513,14.948801,17.030697,9.827561,22.84203,3.45,19.880133,11.465458,15.106184,30.100481,12.632507,10.255522,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-26,15.213752,3.339735,3.059314,9.551274,1.415765,1.510529,13.164263,14.646322,16.709797,9.805724,23.021749,3.475,19.987106,11.648302,15.096852,30.527437,12.820873,10.29166,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-27,15.340531,3.344954,3.105042,9.743935,1.425854,1.533009,13.301962,14.630404,16.579906,9.908516,23.227148,3.46,20.110975,11.786332,15.20882,30.68755,12.796567,10.261807,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-28,15.594094,3.344954,3.141627,9.834597,1.439306,1.557987,13.322618,15.394557,17.343958,10.283114,23.36408,3.475,19.992739,11.768408,15.572711,30.536333,12.966704,10.511637,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2017-12-29,15.594094,3.344954,3.141627,9.834597,1.439306,1.557987,13.322618,15.394557,17.343958,10.283114,23.36408,3.475,19.992739,11.768408,15.572711,30.536333,12.966704,10.511637,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-02,15.518027,3.444102,3.182783,9.938857,1.448883,1.568981,13.377698,14.95676,16.686872,10.430017,23.047424,3.525,20.110975,11.780954,15.666018,30.776493,13.039619,10.588626,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-03,15.399695,3.449321,3.155346,9.703135,1.44115,1.539684,13.212458,14.765721,16.419455,9.959931,23.047424,3.535,19.975843,11.80426,15.414092,30.225008,13.057848,10.373365,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-04,15.256008,3.418011,3.118762,9.553544,1.434823,1.531221,13.116065,14.670201,16.656311,9.974621,22.679424,3.5075,19.71686,11.671387,15.302124,29.637941,12.851254,10.088969,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-05,15.298271,3.418011,3.123335,9.630606,1.455913,1.55596,12.902629,14.534885,16.236084,9.886481,23.013191,3.525,19.818203,11.786304,15.264802,29.975952,12.912016,10.250808,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-08,15.213752,3.391919,3.13248,9.689535,1.467864,1.56247,13.10918,14.630404,16.274282,10.048073,22.636631,3.4525,19.930809,11.940725,15.106184,30.589705,12.851254,10.197386,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-09,15.188395,3.350171,3.06846,9.664603,1.452398,1.551403,13.150492,14.049325,15.58664,10.17294,22.910492,3.475,19.930809,11.940725,15.012877,30.171638,12.614282,10.263378,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-10,15.036257,3.365827,3.114189,9.671404,1.470676,1.556611,13.770146,13.48417,14.944838,9.930551,22.183039,3.4,19.857616,11.84915,15.022208,29.566784,12.444147,10.213099,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-11,14.960188,3.418011,3.17821,9.789264,1.467161,1.55596,14.217676,13.691129,15.319222,10.026036,22.405554,3.45,19.660559,11.919178,15.292794,29.958164,12.353002,10.066972,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-12,14.917929,3.418011,3.146199,9.7462,1.45521,1.520154,13.894078,13.380689,15.105288,10.09949,22.474022,3.4725,19.761898,12.014344,15.115514,30.136063,12.353002,10.22724,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-15,15.129229,3.418011,3.13248,9.809664,1.451695,1.514946,14.458654,13.55581,15.365064,10.026036,22.42267,3.495,19.868872,12.210066,15.096852,30.153851,12.486681,10.29166,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-16,15.002448,3.397136,3.141627,9.827795,1.45521,1.525362,14.279641,13.707047,15.510235,10.011347,22.67086,3.4975,19.958956,12.073599,15.04087,30.305067,12.413766,10.525777,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-17,15.171493,3.3867,3.091325,9.952456,1.426387,1.491508,14.258987,13.746848,15.724169,10.055417,22.72221,3.49,20.257355,12.206471,14.919571,31.923944,12.4563,10.478641,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-18,15.044709,3.282333,3.036449,9.938857,1.419357,1.468071,14.355378,13.651327,15.365064,10.026036,23.36408,3.4875,20.324917,11.926361,14.7143,31.381351,12.365158,10.220954,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-19,15.179941,3.282333,3.045594,9.929791,1.440447,1.484347,14.18325,13.929929,15.815854,9.974621,24.245583,3.4875,20.690882,11.992797,14.630324,31.496986,12.353002,10.321515,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-22,15.146134,3.251024,2.999864,10.029518,1.432714,1.477837,14.04555,14.940843,16.48822,10.062763,24.528008,3.45,20.662729,11.947907,14.788943,31.532566,12.419846,10.489639,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-23,15.036257,3.193621,2.990719,9.988723,1.439041,1.484998,13.914734,14.534885,15.831136,9.835066,24.562241,3.375,20.172899,11.795281,14.807606,31.114504,12.346928,10.26809,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-24,15.298271,3.418011,3.086751,10.283374,1.48333,1.522758,14.231449,15.561719,17.305754,10.048073,25.332483,3.425,20.662729,12.172358,15.05953,31.923944,12.50491,10.36551,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-25,15.298271,3.418011,3.086751,10.283374,1.48333,1.522758,14.231449,15.561719,17.305754,10.048073,25.332483,3.425,20.662729,12.172358,15.05953,31.923944,12.50491,10.36551,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-26,15.636354,3.595434,3.397712,10.37177,1.51145,1.568981,14.389805,16.118916,18.207336,10.363912,25.674814,3.425,20.724663,12.244182,15.488737,32.199684,12.431996,10.499066,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-29,15.720875,3.652835,3.434297,10.333239,1.53254,1.595022,14.623899,16.095036,18.069805,10.31984,25.640583,3.4625,20.623318,12.299845,15.815306,32.511005,12.431996,10.565058,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-30,15.678614,3.621525,3.448015,10.396703,1.528322,1.5924179999999999,14.685863,15.919914,17.802387,10.261081,25.666254,3.45,20.521973,12.389625,15.656689,32.813438,12.365158,10.462927,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-01-31,15.678614,3.611089,3.429723,10.222178,1.526213,1.595673,14.768484,16.182594,18.100367,10.070108,26.102726,3.46,20.234838,12.569185,15.488737,32.359795,12.243629,10.566629,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-01,15.796947,3.642399,3.502891,10.262974,1.536055,1.60023,14.995689,16.238314,17.939917,10.136214,26.864416,3.5725,20.319286,12.693078999999999,15.115514,32.342007,12.328697,10.621623,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-02,15.85678,3.595434,3.406858,10.129249,1.521995,1.575491,14.823565,15.75276,17.573172,10.084797,26.487852,3.55,20.268614,12.445288,14.928902,31.505877,12.310468,10.648334,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-05,15.771299,3.532814,3.292534,9.947925,1.468567,1.52406,14.802909,15.75276,17.534969,9.79834,26.359476,3.5,19.987106,12.299845,14.639654,30.64307,12.176794,10.395363,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-06,15.728559,3.626743,3.452588,10.043119,1.491766,1.548148,15.009459,16.628353,18.497675,10.033382,26.547758,3.4625,20.240465,12.466835,14.928902,30.981079,12.237553,10.445644,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-07,15.59179,3.616307,3.443442,9.984188,1.474191,1.535779,15.401913,16.763672,19.001947,9.937897,27.095486,3.48,20.139122,12.585345,14.872919,30.69644,12.249706,10.492782,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-08,15.36099,3.511941,3.338264,9.904859,1.46224,1.523409,15.367486,17.225348,19.536783,9.673473,26.496407,3.5225,19.806942,12.461449,14.583672,30.216114,12.018812,10.214671,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-09,15.301152,3.506722,3.324545,9.818728,1.460834,1.509737,15.202243,16.81143,19.02487,9.548609,26.530643,3.49,19.677444,12.348325,14.266432,29.655733,11.939819,10.172245,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-14,15.557597,3.595434,3.43887,10.072585,1.52551,1.589163,15.271095,17.137789,19.101273,9.688163,27.04414,3.54,19.947697,12.562001,14.676977,31.488094,12.38946,10.464499,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-15,15.557597,3.720674,3.621788,10.145114,1.51145,1.588512,15.367486,17.066149,19.085991,9.563297,26.958557,3.5,20.240465,12.542252,14.322416,31.470299,12.517061,10.423645,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-16,15.437924,3.76242,3.699528,10.040855,1.507935,1.583954,15.477646,17.074112,19.02487,9.614712,27.04414,3.5,20.685247,12.594323,14.359738,31.754938,12.547443,10.307373,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-19,15.386635,3.809385,3.71782,10.10885,1.53254,1.591767,15.808128,17.05023,18.986668,9.614712,27.369354,3.5,20.730291,12.588936,14.872919,31.80831,12.413766,10.330942,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-20,15.540503,3.678927,3.635507,10.154182,1.5466,1.604787,15.766819,18.212381,20.629377,9.84241,27.386469,3.495,21.265156,12.838525,14.751622,32.386478,12.626435,10.433074,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-21,15.557597,3.673708,3.571485,10.238045,1.55363,1.598277,16.117958,18.5865,20.896793,9.87179,28.173828,3.475,21.422804,12.757723,14.648986,32.555485,12.76011,10.433074,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-22,15.557597,3.731111,3.681236,10.340037,1.5466,1.600881,16.317625,19.016338,21.355225,9.805685,28.199505,3.4625,21.507252,12.892393,14.453043,32.840122,12.72973,10.448786,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-23,15.600339,3.746765,3.772696,10.120182,1.617603,1.653615,16.579258,19.820297,22.333208,10.18763,28.67021,3.465,21.95767,12.691284,14.667646,33.418293,12.76619,10.418931,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
2018-02-26,15.67727,3.835476,3.864155,9.961524,1.658377,1.710905,16.661879,19.470057,21.767813,9.989312,27.797266,3.4375,22.295477,12.62844,14.462374,33.31155,13.003163,10.574487,2022-08-18,MATRIZ_PRECO_CT_B3_UTIL
