date,abcb4.sa,b3sa3.sa,brsr6.sa,bbse3.sa,brap4.sa,bbas3.sa,agro3.sa,cmig3.sa,cmig4.sa,csmg3.sa,cple6.sa,cpfe3.sa,cyre3.sa,dirr3.sa,elet3.sa,elet6.sa,enat3.sa,enbr3.sa,egie3.sa,ggbr4.sa,goau4.sa,mypk3.sa,rani3.sa,itsa4.sa,jbss3.sa,jhsf3.sa,mrfg3.sa,beef3.sa,mrve3.sa,petr3.sa,petr4.sa,pssa3.sa,rapt4.sa,romi3.sa,sanb11.sa,csna3.sa,syne3.sa,taee11.sa,vivt3.sa,trpl4.sa,unip6.sa,usim3.sa,usim5.sa,vale3.sa,wizc3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2016-08-17,9.052309,4.93419,7.635288,17.683674,5.390282,15.92335,7.531249,4.17453,3.681346,6.737026,1.896699,15.911005,7.321202,3.965966,15.515732,17.326551,3.029915,9.339547,20.976576,7.249925,2.682213,13.938496,2.348965,4.701797,8.85392,1.418093,3.486129,7.406051,7.991946,6.995376,5.622789,8.786033,3.871385,1.562157,15.431401,7.025086,2.66182,12.106008,24.114946,9.553481,1.860242,6.993997,3.322566,12.686178,7.848133,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-18,8.9743289999999991,4.826355,7.576306,17.443481,5.323677,15.902362,7.462783,4.143995,3.622475,6.825228,1.897815,15.904179,7.401334,3.90389,15.650927,17.572567,3.008873,9.438554,20.149546,7.55688,2.682213,14.133711,2.374132,4.72312,8.902215,1.378259,3.472898,7.341789,7.882023,7.122052,5.675668,8.840208,3.855321,1.514675,15.472353,6.916382,2.659282,12.537672,24.676767,9.300887,1.842748,6.968157,3.297073,12.553476,7.805213,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-19,8.96783,4.813203,7.661502,17.293367,5.385525,16.231178,7.437887,4.096011,3.689194,6.89453,1.907307,15.904179,7.547029,4.00735,15.126049,17.40387,3.040435,9.517759,20.234756,7.513027,2.736952,14.09467,2.374132,4.680473,9.409301,1.362325,3.446438,7.301626,7.856162,7.065751,5.63601,8.699988,3.823194,1.490933,15.608851,6.855235,2.677045,12.297367,24.682949,9.285365,1.866073,6.890637,3.263082,12.659638,7.964628,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-22,8.772877,4.721148,7.366577,16.957109,5.185709,15.608521,7.630835,3.930252,3.532208,6.665624,1.862081,15.794968,7.437757,3.952171,14.712506,16.946983,2.993093,9.636566,19.97411,7.067217,2.593262,13.860409,2.374132,4.552533,9.385156,1.330458,3.386903,7.285561,7.830297,6.788938,5.44212,8.381307,3.702714,1.457697,15.28808,6.284531,2.677045,12.030941,24.077909,9.001724,1.868989,6.537492,3.067637,12.195185,7.823608,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-23,8.870354,4.766326,7.143744,16.951103,5.228527,15.897148,7.630835,3.969511,3.536132,6.71527,1.854264,15.672098,7.357627,4.034939,14.601169,16.848577,3.024654,9.484757,19.623247,7.125866,2.648001,13.602722,2.382522,4.557864,9.618576,1.282657,3.439824,7.341789,7.88849,7.004758,5.58313,8.394056,3.630429,1.405466,15.185701,6.379648,2.677045,11.806308,24.21991,9.0313580000000009,1.868989,6.546106,3.169609,12.440683,7.799083,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-24,8.798872,4.761031,7.156855,17.173275,5.042982,15.73522,7.618388,3.825562,3.461564,6.683544,1.888882,15.726709,7.452327,4.034939,14.553454,17.059448,2.972052,9.37255,19.89893,6.678666,2.470099,13.37627,2.382522,4.541872,9.658822,1.266724,3.419978,7.47031,7.946684,6.868698,5.464154,8.556582,3.550109,1.476689,15.322206,5.931238,2.740482,11.727948,24.195213,9.039825,1.918557,6.184347,2.91468,12.042582,7.848133,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-25,8.740384,4.779565,6.973346,17.425472,5.004922,15.79858,7.587267,3.877907,3.477262,6.672968,1.923499,15.713056,7.474181,4.000453,14.77613,17.410902,2.961531,9.438554,19.798683,6.693328,2.476942,13.446547,2.357355,4.531209,9.715165,1.242823,3.419978,7.50244,7.882023,6.967224,5.521439,8.499221,3.477821,1.55266,15.349502,5.99918,2.740482,11.921233,24.602686,9.34181,1.944798,6.089601,2.855197,12.062485,7.848133,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-26,9.006821,4.758382,6.816048,17.239328,4.933559,16.122435,7.549921,3.88663,3.461564,6.609516,1.860406,15.665277,7.627162,3.945274,16.167852,19.308735,2.929969,9.385751,19.517992,6.744646,2.511153,13.188861,2.357355,4.573857,9.932488,1.25079,3.400133,7.454245,7.88849,7.018835,5.530251,8.524714,3.534045,1.55266,15.390451,5.978797,2.740482,11.691378,24.51008,9.481515,1.979788,6.167121,3.042145,11.750638,7.872658,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-29,9.29275,4.729254,7.045439,17.41346,5.12386,16.770147,7.612162,3.925889,3.532208,6.835825,1.910099,15.815444,7.867558,3.952171,16.454149,19.927292,3.045695,9.610162,19.964088,6.817958,2.53168,13.501209,2.348965,4.643159,10.141765,1.242823,3.386903,7.494409,7.940218,7.126742,5.671262,8.65856,3.566172,1.462445,15.738528,6.148649,2.740482,11.936908,24.423643,9.694599,2.017692,6.408292,2.91468,12.009405,7.946235,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-30,9.33824,4.792805,7.071652,17.533554,5.071528,16.706789,7.481456,3.899718,3.50081,6.863323,1.867107,15.767663,7.874844,3.959069,17.631149,20.138161,3.003613,9.669566,19.903938,6.744646,2.538523,14.024391,2.315409,4.653819,10.190058,1.242823,3.373673,7.574735,7.920822,7.122052,5.768206,8.801969,3.534045,1.462445,15.615678,5.958416,2.740482,11.816758,24.38043,9.638151,2.011861,6.459972,2.872192,11.710829,7.970759,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-08-31,9.325243,4.742493,7.078206,17.503529,4.890742,16.340685,7.512577,3.860459,3.434091,6.97965,1.840306,15.870049,7.70001,4.062529,17.917448,20.032726,2.94049,9.438554,19.548065,6.656672,2.538523,14.2118,2.348965,4.584519,10.061274,1.370292,3.380288,7.582766,7.953149,6.915615,5.662449,8.779662,3.622395,1.462445,15.479179,5.842915,2.740482,12.11975,24.689114,9.482926,2.011861,6.244641,2.948671,11.239742,7.970759,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-01,9.182279,4.596857,7.287932,18.013927,4.976377,16.094276,7.412991,4.034943,3.579304,6.937349,1.864873,16.074825,7.707294,4.097015,18.219652,20.243597,2.877366,9.55736,19.944036,6.561368,2.470099,13.766703,2.382522,4.624569,10.061274,1.282657,3.393518,7.719321,7.88849,6.976608,5.728546,8.923066,3.614363,1.452948,15.492828,5.978797,2.740482,11.545107,24.818768,9.560541,2.011861,6.158507,2.923178,11.571491,8.222144,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-02,9.487704,4.761031,7.56975,18.458265,5.152406,16.699749,7.649508,4.209425,3.763764,6.97965,1.94025,16.320555,7.867558,4.200476,18.855867,20.672369,2.908929,9.56396,20.324976,6.942587,2.668528,14.828683,2.382522,4.688653,10.021029,1.338425,3.453053,7.960298,7.933752,7.333181,5.979723,9.219439,3.694683,1.424459,15.711229,6.590265,2.791231,11.884669,25.121283,9.588762,1.976872,6.87341,3.220594,12.102295,8.46229,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-05,9.325243,4.739846,7.4714410000000004,18.416237,5.033468,16.537821,7.469008,4.226875,3.783387,7.015604,1.955325,16.2796,7.82385,4.234962,18.203747,20.124104,2.898408,9.484757,20.259813,7.067217,2.682213,14.914581,2.399299,4.67263,9.0149,1.346392,3.492744,7.944233,7.862627,7.544308,6.094294,9.305484,3.750906,1.4482,15.970583,6.597059,2.791231,11.633914,25.115105,9.571829,1.933136,6.847571,3.27158,11.876703,8.343629,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-06,9.286253,4.758382,7.700826,18.722477,5.071528,16.910963,7.313404,4.248685,3.818709,7.043101,1.957,16.388815,7.780143,4.269449,18.609335,20.38418,2.845805,9.623363,20.26984,7.045225,2.736952,15.094181,2.399299,4.710013,8.861968,1.330458,3.419978,7.879974,7.856162,7.506773,6.160391,9.496689,3.831226,1.400718,15.7863,6.434001,2.791231,12.156317,25.102764,9.803255,1.93022,6.666692,3.314068,12.122201,8.499761,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-08,9.312246,4.697479,7.741382,18.680443,4.947833,16.988401,7.18892,4.209425,3.759838,7.106554,1.974867,16.34786,7.678156,4.310833,19.142162,20.876211,2.882627,9.504558,19.989151,7.162522,2.853272,15.14103,2.399299,4.645929,9.513941,1.322491,3.353827,7.871941,7.7915,7.689751,6.26615,9.496689,3.80713,1.433956,15.718055,6.284531,2.791231,11.858546,24.936066,9.609928,2.006029,6.925091,3.433034,11.80372,8.599685,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-09,9.169281,4.482994,7.374965,18.158037,4.705198,16.080194,7.08311,3.938976,3.481187,6.873898,1.869898,16.259123,7.160936,4.241859,18.330988,20.38418,2.761641,9.161338,19.492929,6.795964,2.702739,14.172755,2.348965,4.432324,9.393207,1.290624,3.327368,7.751451,7.410007,7.272186,5.953283,9.531746,3.758937,1.438704,15.165225,5.876885,2.4867340000000002,11.492866,23.707479,9.295243,1.965209,6.58056,3.27158,11.186661,8.780795,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-12,9.182279,4.493587,7.514871,18.290138,4.828894,16.157639,6.852814,3.908442,3.489036,6.973304,1.880507,16.252296,7.321202,4.062529,18.18784,19.885118,2.687997,9.082133,19.598192,6.949919,2.839587,14.453871,2.357355,4.469703,9.352961,1.27469,3.281062,7.614897,7.532862,7.52085,6.147171,9.614602,3.694683,1.4482,15.390451,5.972003,2.585695,11.748844,23.596355,9.386968,1.927304,6.589172,3.30557,11.604667,9.149263,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-13,8.857356,4.342652,7.421598,17.863808,4.505382,15.581838,6.852814,3.668525,3.288878,6.571444,1.790613,16.17721,7.233784,3.862506,17.225563,18.851849,2.609093,9.128335,19.422756,6.341434,2.600105,13.915071,2.374132,4.448343,9.489793,1.306558,3.281062,7.582766,7.532862,6.948457,5.732954,9.614602,3.453726,1.4482,14.878574,5.530387,2.638982,11.498091,22.874014,9.302299,1.938968,6.098214,3.050642,10.795195,8.993133,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-14,8.902844,4.38767,7.315004,17.953878,4.671894,15.525203,7.11423,3.751406,3.308501,6.727958,1.80513,16.306904,7.415903,3.883198,17.376663,18.964314,2.666956,9.227341,19.502951,6.407413,2.579577,14.446059,2.374132,4.400282,9.473697,1.322491,3.307523,7.703256,7.5651910000000004,7.009449,5.77702,9.544495,3.582235,1.424459,14.933171,5.611917,2.638982,11.597346,23.090099,9.353102,1.968124,6.080987,3.033647,11.040689,9.286659,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-15,8.987325,4.541249,7.494884,18.368196,4.657622,15.794224,7.002194,3.795027,3.355597,6.704692,1.863756,16.381989,7.474181,3.972863,17.615244,19.231417,2.709038,9.464956,19.618238,6.38542,2.627473,14.31331,2.374132,4.501745,9.626625,1.282657,3.386903,7.831777,7.610453,7.173661,5.953283,9.503065,3.638459,1.438704,15.008254,5.618711,2.638982,11.754066,24.003824,9.313589,1.968124,6.046534,3.016652,11.040689,9.4303,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-16,8.447955,4.506825,7.494884,17.977898,4.557715,15.525203,6.883935,3.664164,3.284953,6.562986,1.825789,16.40929,7.401334,3.965966,16.501867,18.275469,2.724819,9.445154,19.452833,6.150824,2.552207,13.743279,2.374132,4.448343,9.658822,1.202989,3.373673,8.008494,7.591056,6.990682,5.799052,9.496689,3.662555,1.438704,14.728422,5.442065,2.489271,11.801085,22.849323,9.250089,1.933136,5.624483,2.906183,10.888084,9.242943,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-19,8.642909,4.530659,7.481557,17.899837,4.595775,15.581838,6.927504,3.725232,3.332049,6.609516,1.858173,16.491199,7.415903,3.972863,16.223522,17.867786,2.630134,9.636566,19.548065,6.172818,2.538523,13.743279,2.374132,4.459027,9.658822,1.187055,3.479513,8.112918,7.597521,6.985991,5.75058,9.455264,3.526012,1.400718,14.776203,5.774975,2.512108,11.900338,23.830957,9.14707,1.924388,5.684776,2.863694,11.053961,9.03685,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-20,8.83786,4.51477,7.668098,17.791754,4.591017,16.006605,6.877712,3.812476,3.386995,6.562986,1.909541,16.511679,7.437757,3.965966,16.318954,18.219238,2.603832,9.616764,19.653322,6.084844,2.394833,13.977541,2.374132,4.485726,9.771509,1.242823,3.433209,7.920135,7.578124,7.061059,5.948876,9.490317,3.429629,1.381725,14.783023,5.76818,2.410609,11.701827,23.787739,9.172474,1.927304,5.64171,2.889188,11.080501,9.074321,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-21,8.987325,4.551841,7.728058,18.116001,4.75753,16.523405,7.157799,3.912804,3.453714,6.660277,1.898374,16.600416,7.503321,4.08322,15.849746,18.022425,2.572271,9.68277,19.82374,6.429408,2.524837,14.09467,2.374132,4.512428,9.819802,1.258757,3.433209,7.888004,7.726841,7.19712,6.01938,9.413834,3.445693,1.334243,14.89222,6.019561,2.537483,11.597346,23.651913,9.251499,1.95063,6.020694,3.101628,11.710829,8.930681,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-22,9.032814,4.573025,7.741382,18.632404,4.724228,16.601273,7.051987,4.008769,3.56753,6.907738,1.943042,16.586761,7.481466,4.138399,15.825888,17.769381,2.624874,9.68277,19.939024,6.37809,2.470099,14.297692,2.374132,4.581849,9.819802,1.314524,3.413363,7.815712,7.746239,7.290953,6.169205,9.519,3.413566,1.362732,14.953649,6.046737,2.537483,11.518987,24.077909,9.34181,1.95063,5.900108,3.067637,11.644476,9.149263,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-23,9.032814,4.498882,7.541518,18.716469,4.728986,16.247303,7.22004,3.856096,3.496885,6.768143,1.938574,16.586761,7.292062,4.090117,15.627066,17.347639,2.524929,9.722369,19.873867,6.370759,2.483784,14.524144,2.374132,4.544467,9.843949,1.354359,3.433209,7.863908,7.61692,7.023525,6.0326,9.560426,3.413566,1.429207,14.837626,5.91765,2.537483,11.388387,24.053211,9.251499,2.000197,6.149894,3.033647,11.710829,9.242943,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-26,9.032814,4.427386,7.281695,18.338177,4.657622,16.063236,7.101781,3.890993,3.485111,6.833712,1.943599,16.586761,7.153651,3.952171,15.301007,17.045393,2.446025,9.669566,19.84881,6.363427,2.422202,14.024391,2.357355,4.491064,9.538088,1.322491,3.380288,7.711288,7.474668,6.896849,5.90481,9.480758,3.333247,1.400718,14.687472,5.890474,2.534945,11.257781,24.047039,9.336166,1.997282,6.675305,2.999656,11.571491,8.91819,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-27,8.935338,4.459164,7.308345,18.560345,4.638593,16.197752,7.08311,3.899718,3.485111,6.867552,1.923499,16.559458,7.153651,4.000453,15.030616,16.792345,2.424984,9.68277,19.773621,6.326771,2.333252,13.836982,2.365743,4.555147,9.602479,1.298591,3.406748,7.783581,7.591056,6.873389,5.781426,9.432953,3.333247,1.376977,14.939998,5.84971,2.73287,11.398829,24.374247,9.333344,1.976872,7.045678,2.91468,11.677653,9.249187,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-28,8.83786,4.498882,7.374965,18.506308,4.75753,16.502155,7.002194,3.9477,3.532208,6.945807,1.924616,16.593588,7.408618,4.062529,15.666832,17.586626,2.435504,9.70257,19.964088,6.627349,2.422202,13.587104,2.374132,4.603209,9.731264,1.338425,3.433209,7.711288,7.772101,7.192427,6.103106,9.356471,3.694683,1.386474,15.410929,6.318501,2.588233,11.236889,24.21373,9.561953,1.982703,8.062046,3.101628,12.069119,9.086812,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-29,8.6754,4.400908,7.281695,18.212082,4.686167,16.02076,6.995969,3.882268,3.445864,6.842173,1.920708,16.511679,7.372194,4.090117,15.301007,16.90481,2.53545,9.68277,19.68841,6.612687,2.353779,13.563678,2.399299,4.469703,9.481745,1.27469,3.439824,7.711288,7.752704,7.070442,5.91803,9.487131,3.614363,1.400718,14.994598,6.155444,2.4867340000000002,11.148081,23.948257,9.398257,1.979788,7.760581,3.101628,11.936417,9.086812,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-09-30,8.772877,4.451219,6.968575,17.941872,4.64335,16.141109,7.14535,3.733958,3.367371,6.914083,1.877715,16.511679,7.452327,3.993556,15.316911,16.778284,2.446025,9.491358,19.297449,6.495387,2.346936,13.673,2.399299,4.453684,9.513941,1.27469,3.453053,7.711288,7.720374,7.103286,5.979723,9.503065,3.702714,1.386474,15.015077,6.175826,2.512108,10.960016,24.034693,9.313589,1.982703,8.139565,2.999656,11.816989,9.118037,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-03,8.831363,4.60745,7.228398,18.284134,4.900257,16.523405,7.132901,3.834286,3.453714,6.95427,1.885532,16.53898,7.619877,4.069426,15.507777,16.9751,2.519668,9.504558,19.608213,6.598024,2.41536,14.219607,2.348965,4.533786,9.739312,1.322491,3.545664,7.976364,7.726841,7.314414,6.155985,9.573174,3.758937,1.467192,15.090152,6.461177,2.4867340000000002,10.918223,24.128784,9.275489,1.944798,7.924232,3.033647,12.009405,9.118037,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-04,8.96783,4.567729,7.36164,18.350185,4.814621,16.56588,7.095558,3.808113,3.394844,6.969073,1.871573,16.518505,7.561598,3.986658,15.118095,16.693939,2.567011,9.412153,19.357597,6.488056,2.381148,14.09467,2.348965,4.469703,9.747361,1.290624,3.545664,8.048657,7.681579,7.323796,6.178019,9.64647,3.742874,1.438704,15.001426,6.40003,2.4867340000000002,10.928674000000001,24.06024,9.322055,1.962293,7.674448,3.042145,11.710829,9.118037,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-05,8.928839,4.618039,7.46157,18.079977,4.971619,16.941082,7.101781,3.88663,3.504734,7.085401,1.898374,16.477549,7.656301,3.917685,15.086286,16.806406,2.635395,9.530959,19.583155,6.656672,2.470099,14.375784,2.374132,4.528445,10.351038,1.314524,3.572124,8.128983,7.810898,7.553692,6.424786,9.611417,3.702714,1.457697,15.253953,6.563089,2.537483,10.871206,24.184864,9.289598,1.936051,7.639994,3.161111,11.850165,9.18049,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-06,8.896347,4.633929,7.528195,18.055962,4.971619,17.47204,7.064436,3.838648,3.44979,7.043101,1.903957,16.532154,7.714578,3.876301,15.555494,16.939955,2.682737,9.70917,19.497946,6.825291,2.565892,14.09467,2.357355,4.603209,10.085421,1.322491,3.611815,8.193244,7.804432,7.882111,6.653927,9.764383,3.734843,1.486186,15.219831,6.678588,2.537483,10.897326,23.817207,9.305123,1.936051,7.700286,3.101628,11.810354,9.274169,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-07,9.0848,4.716016,7.654773,18.260118,5.138134,17.896816,7.101781,3.869182,3.481187,7.015604,1.88274,16.47072,7.787427,3.931479,15.611166,16.82749,2.75112,9.616764,19.593178,7.089208,2.641159,14.352352,2.357355,4.6566090000000004,9.940538,1.298591,3.72427,8.209309,7.875558,7.952488,6.724434,9.754822,3.823194,1.481438,15.561077,6.760118,2.537483,10.923449,24.02284,9.344634,1.93022,7.63138,3.186604,11.943054,9.4303,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-10,9.13029,4.745143,7.661436,18.518316,5.309404,18.017166,7.14535,3.882268,3.477262,6.969073,1.915682,16.579937,7.903984,3.924582,16.334858,17.235174,2.761641,9.801576,19.573126,7.147858,2.648001,14.430439,2.357355,4.726032,10.09347,1.330458,3.744116,8.137017,7.875558,8.205842,6.931541,9.965151,3.895481,1.538415,15.513304,6.92997,2.537483,11.101062,22.658125,9.475871,1.936051,7.665834,3.212096,12.639732,9.74256,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-11,9.0848,4.63128,7.568169,18.284134,5.109588,17.606556,7.076884,3.799389,3.394844,6.969073,1.9302,16.504854,7.903984,3.896993,16.573437,17.453072,2.74586,9.992988,19.447819,6.96458,2.600105,14.266461,2.357355,4.677971,10.117616,1.322491,3.757345,8.225375,7.927285,8.013478,6.781718,9.94603,3.823194,1.490933,15.301729,6.92997,2.537483,11.121959,22.926081,9.525262,1.927304,7.459116,3.152613,12.341156,9.523978,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-13,9.253762,4.657761,7.761366,18.554342,4.947833,17.910969,7.064436,3.895355,3.504734,7.108667,1.954209,16.4639,7.831136,3.821122,16.843834,17.495249,2.856325,10.144795,19.74856,6.861943,2.545365,14.555384,2.390911,4.677971,10.061274,1.306558,3.962411,8.233407,7.746239,8.2105340000000009,6.944762,9.799438,3.72681,1.471941,15.922802,6.712558,2.537483,11.179421,23.09433,9.720001,1.927304,7.321303,3.016652,11.777179,9.492752,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-14,9.273254,4.686887,8.101139,18.932636,5.109588,18.378212,7.033315,3.925889,3.532208,7.021949,1.972634,16.525331,7.874844,3.793533,16.780212,17.60771,2.866846,10.171197,19.773621,6.920594,2.600105,14.110289,2.390911,4.75273,10.214204,1.338425,4.008717,8.394059,7.778568,8.398205,7.165091,9.847239,3.758937,1.481438,16.202635,6.943559,2.537483,10.996583,22.801447,9.609928,1.947714,7.321303,3.025149,11.956324,9.567696,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-17,9.37723,4.713367,8.314322,19.166817000000002,5.114346,19.454283,7.020867,3.934613,3.532208,7.106554,2.018418,16.559458,7.729147,3.765943,16.931311,17.769381,2.798463,10.309806,20.074364,6.993907,2.627473,14.172755,2.348965,4.795452,10.222253,1.473861,3.922722,8.27357,7.933752,8.637482,7.447112,9.834494,3.678619,1.476689,16.550705,6.99791,2.537483,10.970463,22.994631,9.616985,1.965209,7.209329,3.042145,12.102295,9.680109,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-18,9.572183,4.721311,8.560822,19.394993,5.409313,19.857817,7.08311,3.978235,3.512584,7.16366,2.077044,16.648195,7.889414,3.807327,17.973118,18.430107,2.814243,10.190998,20.355049,7.3458,2.750636,14.227419,2.374132,4.859536,10.133715,1.42606,3.942567,8.233407,8.147129,8.815767,7.676254,9.920538,3.76697,1.519423,17.274162,7.208526,2.537483,10.719709,22.963472,9.595818,1.994366,7.269623,3.101628,12.453953,9.492752,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-19,9.533192,4.827229,8.560822,19.413008,5.366495,19.489687,7.058211,3.991321,3.50866,6.998685,2.065877,16.586761,7.867558,3.834917,17.495955,18.001341,2.782682,10.091993,20.144531,7.441105,2.771163,13.876021,2.458024,4.827497,10.061274,1.418093,3.843341,8.193244,8.153595,8.909603,7.764384,10.016141,3.80713,1.486186,16.967039,7.011497,2.60092,10.918223,22.757837,9.701656,1.982703,7.278236,3.12712,12.354428,9.486506,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-20,9.513695,4.925203,8.460889,19.413008,5.523493,19.893217,7.11423,3.938976,3.473337,6.97965,2.075927,16.552633,7.831136,3.779738,17.495955,18.148951,2.861586,10.2306,20.294903,7.499753,2.839587,13.587104,2.458024,4.848857,9.707117,1.473861,3.843341,8.12095,8.095401,8.895526,7.817264,10.041636,3.758937,1.619135,17.042112,6.923176,2.60092,11.179421,22.433784,9.863936,1.962293,7.209329,3.161111,12.672909,9.118037,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-21,9.370732,4.925203,8.527513,19.244875,5.747097,20.140989,7.132901,3.934613,3.418392,7.083285,2.060294,16.566286,7.772855,3.82802,17.933353,18.514456,2.94049,10.336207,20.380114,7.800329,3.031174,13.235711,2.365743,4.811472,9.642725,1.473861,3.916106,8.145048,8.069537,9.064428,7.909801,10.070317,3.76697,1.585897,16.782761,6.92997,2.638982,11.210768,22.620739,10.061497,1.99145,7.416048,3.365054,13.210344,9.242943,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-24,9.520197,4.941091,8.594132,19.100765,5.789916,19.978163,7.115823,3.925889,3.469414,6.990225,2.04131,16.552633,8.056963,3.841814,18.235556,18.458227,2.893147,10.290004,20.31996,7.763674,3.154337,12.806237,2.466413,4.784772,9.691018,1.434027,3.955796,8.377993,8.231186,9.092581,8.019966,10.041636,3.815163,1.566905,16.967039,7.07944,2.638982,11.127184,22.676813,10.086897,1.965209,7.390208,3.467025,13.469112,9.242943,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-25,9.585177,4.872244,8.500863,18.998686,6.132457,19.503839,7.052569,3.965148,3.555755,6.939464,2.020651,16.552633,7.991402,3.834917,18.513901,18.570688,2.94575,10.349407,20.299915,7.727019,3.133809,13.188861,2.592251,4.720692,9.489793,1.410126,3.969027,8.233407,8.114798,8.900218,7.931835,10.012956,3.823194,1.495682,17.014811,7.26288,2.664357,11.095838,23.05695,10.00223,1.97104,7.536636,3.552001,14.165789,9.492752,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-26,9.74764,4.885484,8.607458,18.746492,6.194305,19.355177,7.052569,4.017493,3.61855,7.030409,2.024559,16.518505,7.903984,3.890095,18.434374,18.844822,2.903668,10.224,20.274855,7.778338,3.113283,13.063924,2.583862,4.731372,8.403175,1.402159,3.803652,8.233407,8.17946,9.01282,7.975902,9.971525,3.879417,1.519423,17.09671,7.18135,2.664357,11.022703,23.462008,9.920382,1.994366,7.424662,3.492518,14.444463,9.292904,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-27,9.695655,4.898725,8.793994,18.884602,6.256153,20.346298,7.084197,4.126546,3.720592,7.072711,2.016185,16.545809,7.954977,3.931479,18.657049,18.985403,2.893147,10.2306,20.35004,7.844315,3.168021,13.102967,2.583862,4.832835,8.049019,1.386226,3.730885,8.145048,8.244122,9.031588,7.971494,9.926911,3.879417,1.486186,17.328762,7.351203,2.638982,11.116736,23.18158,9.996584,1.968124,7.372982,3.535006,14.597066,9.461524,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
2016-10-28,9.812625,4.845765,8.947225,18.818548,6.18479,20.027714,6.799564,4.209425,3.803011,7.026179,2.033493,16.511679,7.954977,3.876301,19.014919,19.364969,2.893147,10.098593,20.299915,8.04226,3.263815,13.079539,2.583862,4.843515,7.847794,1.386226,3.730885,8.161114,8.101867,8.975286,7.971494,10.038005,3.93564,1.486186,17.444786,7.364791,2.588233,10.839864,23.424608,9.841358,1.968124,7.665834,3.934394,14.689958,9.436543,2023-03-01,MATRIZ_PRECO_CT_B3_IDIV
